YEAR,MURDER,RAPE,BURGLARY,HURT,location,latitude,longitude
2005,12,19,71,539,"JHARSUGUDA, ODISHA",21.98095,84.20894
2005,24,30,55,180,"KALAHANDI, ODISHA",19.2509,83.42049
2005,28,20,41,477,"KANDHAMAL, ODISHA",20.128953,84.072102
2005,29,23,63,45,"KENDRAPARA, ODISHA",20.50817,86.35213
2005,72,36,96,101,"KEONJHAR, ODISHA",-37.0897,-56.83919
2005,43,57,491,1092,"KHURDA, ODISHA",20.51309,84.42992
2005,46,45,102,39,"KORAPUT, ODISHA",18.8132,82.7126
2005,41,7,21,60,"MALKANGIR, ODISHA",-37.0897,-56.83919
2005,70,102,95,24,"MAYURBHANJ, ODISHA",21.923926,86.394368
2005,28,17,73,317,"NAYAGARH, ODISHA",20.1269,85.1047
2005,29,18,49,76,"NOWRANGPUR, ODISHA",-37.0897,-56.83919
2005,11,6,22,52,"NUAPADA, ODISHA",20.80778,82.5341
2005,54,31,168,21,"PURI, ODISHA",19.81296,85.80791
2005,27,17,32,4,"RAYAGADA, ODISHA",19.1754,83.4109
2005,23,17,96,34,"ROURKELA, ODISHA",22.230926,84.867871
2005,44,15,145,121,"SAMBALPUR, ODISHA",21.44333,83.99611
2005,10,4,21,19,"SONEPUR, ODISHA",20.845386,83.909083
2005,2,1,6,14,"SRP(CUTTACK), ODISHA",20.46414,85.89874
2005,3,1,10,4,"SRP(ROURKELA), ODISHA",22.23213,84.80313
2005,82,32,73,740,"SUNDARGARH, ODISHA",22.1194,84.0381
2005,47,5,52,114,"AMRITSAR, PUNJAB",31.634308,74.873679
2005,11,11,31,73,"BARNALA, PUNJAB",30.34749,75.5227
2005,22,24,42,136,"BATALA, PUNJAB",31.819303,75.199994
2005,45,30,193,214,"BHATINDA, PUNJAB",30.35855,75.53152
2005,17,6,56,125,"FARIDKOT, PUNJAB",30.68164,74.73457
2005,17,6,34,88,"FATEHGARH SAHIB, PUNJAB",30.65213,76.39727
2005,43,24,112,332,"FEROZPUR, PUNJAB",30.88058,75.77958
2005,5,1,0,12,"G.R.P, PUNJAB",31.35946,75.57996
2005,25,16,50,105,"GURDASPUR, PUNJAB",32.26245,75.59077
2005,34,23,59,218,"HOSHIARPUR, PUNJAB",31.532852,75.902549
2005,15,12,75,138,"JAGRAON, PUNJAB",30.80417,75.475365
2005,63,37,226,460,"JALANDHAR, PUNJAB",31.332623,75.576957
2005,23,18,63,180,"KAPURTHALA, PUNJAB",31.43191,75.38749
2005,7,11,75,152,"KHANNA, PUNJAB",30.700625,76.222076
2005,61,42,200,216,"LUDHIANA, PUNJAB",30.909016,75.851601
2005,35,9,37,141,"MAJITHA, PUNJAB",31.67187,74.89456
2005,23,15,51,143,"MANSA, PUNJAB",29.97358,75.37205
2005,22,9,65,201,"MOGA, PUNJAB",30.822341,75.173097
2005,26,18,62,126,"MUKTSAR, PUNJAB",30.4692,74.5182
2005,13,14,92,222,"NAWAN SHAHR, PUNJAB",31.10394,76.07714
2005,61,19,181,414,"PATIALA, PUNJAB",30.33573,76.40686
2005,27,18,81,128,"ROPAR, PUNJAB",30.92952,76.44646
2005,33,11,66,197,"SANGRUR, PUNJAB",30.243201,75.835812
2005,38,19,30,132,"TARN TARAN, PUNJAB",31.50037,74.95985
2005,43,26,339,370,"AJMER, RAJASTHAN",26.4691,74.639
2005,78,52,143,1973,"ALWAR, RAJASTHAN",27.57218,76.61403
2005,26,29,77,1088,"BANSWARA, RAJASTHAN",23.550075,74.446294
2005,34,45,91,389,"BARAN, RAJASTHAN",25.09819,76.516988
2005,27,19,88,647,"BARMER, RAJASTHAN",25.74158,71.41026
2005,91,46,63,798,"BHARATPUR, RAJASTHAN",27.215445,77.498696
2005,35,39,265,105,"BHILWARA, RAJASTHAN",25.348,74.636
2005,39,30,147,362,"BIKANER, RAJASTHAN",28.015929,73.317137
2005,20,41,89,889,"BUNDI, RAJASTHAN",25.42473,75.65093
2005,52,61,256,1858,"CHITTORGARH, RAJASTHAN",25.32775,74.63261
2005,19,18,78,687,"CHURU, RAJASTHAN",28.33209,75.08729
2005,27,12,77,52,"DAUSA, RAJASTHAN",26.02314,76.35245
2005,31,25,50,1315,"DHOLPUR, RAJASTHAN",26.73729,77.86846
2005,21,9,36,109,"DUNGARPUR, RAJASTHAN",23.8483,73.7215
2005,4,2,0,5,"G.R.P., RAJASTHAN",40.512359,-78.405292
2005,59,45,215,1067,"GANGANAGAR, RAJASTHAN",29.927056,73.876152
2005,48,36,117,415,"HANUMANGARH, RAJASTHAN",29.63552,74.31309
2005,88,82,821,1714,"JAIPUR, RAJASTHAN",26.916129,75.820406
2005,7,2,61,0,"JAISALMER, RAJASTHAN",27.17316,70.72269
2005,15,5,75,44,"JALORE, RAJASTHAN",25.37321,72.73139
2005,40,40,127,1000,"JHALAWAR, RAJASTHAN",25.09181,75.86302
2005,27,31,119,139,"JHUNJHUNU, RAJASTHAN",27.81115,75.51286
2005,47,29,340,1805,"JODHPUR, RAJASTHAN",26.29893,73.0334
2005,26,22,40,98,"KARAULI, RAJASTHAN",26.4956,77.0275
2005,44,40,293,470,"KOTA, RAJASTHAN",25.35512,74.65426
2005,38,33,169,176,"NAGAUR, RAJASTHAN",26.34454,73.0627
2005,33,36,206,30,"PALI, RAJASTHAN",26.19187,73.04313
2005,18,8,70,1096,"RAJSAMAND, RAJASTHAN",25.05727,73.88511
2005,18,23,92,18,"SAWAI MADHOPUR, RAJASTHAN",26.0997,76.3634
2005,51,21,176,417,"SIKAR, RAJASTHAN",27.62694,75.15247
2005,30,23,110,656,"SIROHI, RAJASTHAN",27.22345,75.91849
2005,24,18,88,1332,"TONK, RAJASTHAN",26.161143,75.785835
2005,61,45,309,1482,"UDAIPUR, RAJASTHAN",24.59677,73.7852
2005,5,8,43,37,"EAST, SIKKIM",27.34244,88.64121
2005,0,1,3,5,"NORTH, SIKKIM",-36.98793,174.88748
2005,2,6,30,37,"SOUTH, SIKKIM",-25.79363,28.11306
2005,1,3,9,20,"WEST, SIKKIM",52.197448,21.013323
2005,123,43,597,1124,"CHENNAI, TAMIL NADU",13.079691,80.282953
2005,1,0,3,31,"CHENNAI RLY., TAMIL NADU",12.98958,80.25274
2005,87,33,333,3608,"COIMBATORE RURAL, TAMIL NADU",11.001812,76.962843
2005,19,6,153,120,"COIMBATORE URBAN, TAMIL NADU",11.001812,76.962843
2005,60,32,87,516,"CUDDALORE, TAMIL NADU",11.77555,79.73803
2005,31,7,52,664,"DHARMAPURI, TAMIL NADU",12.134799,78.158986
2005,73,17,73,395,"DINDIGUL, TAMIL NADU",10.365545,77.969573
2005,55,22,114,2295,"ERODE, TAMIL NADU",10.510729,78.060022
2005,42,18,90,346,"KANCHIPURAM, TAMIL NADU",12.835318,79.704983
2005,30,13,110,311,"KANYAKUMARI, TAMIL NADU",12.95811,80.172653
2005,23,6,57,233,"KARUR, TAMIL NADU",10.960405,78.077561
2005,42,10,95,773,"KRISHNAGIRI, TAMIL NADU",12.56464,78.17775
2005,36,24,100,1290,"MADURAI RURAL, TAMIL NADU",12.86936,80.08376
2005,21,5,101,92,"MADURAI URBAN, TAMIL NADU",9.92013,78.11088
2005,43,12,62,1437,"NAGAPATTINAM, TAMIL NADU",10.76638,79.84952
2005,29,0,52,1378,"NAMAKKAL, TAMIL NADU",11.219327,78.167725
2005,11,13,73,209,"NILGIRIS, TAMIL NADU",12.804002,80.22355
2005,34,19,57,691,"PERAMBALUR, TAMIL NADU",11.23668,78.87092
2005,29,14,78,306,"PUDUKOTTAI, TAMIL NADU",10.42332,79.318266
2005,29,5,49,416,"RAMNATHAPURAM, TAMIL NADU",41.726595,-74.387905
2005,53,52,112,2590,"SALEM RURAL, TAMIL NADU",11.12406,77.19405
2005,17,4,34,121,"SALEM URBAN, TAMIL NADU",11.66134,78.13536
2005,15,2,78,258,"SIVAGANGAI, TAMIL NADU",9.92736,78.15219
2005,63,9,155,648,"THANJAVUR, TAMIL NADU",10.786069,79.138128
2005,29,3,79,413,"THENI, TAMIL NADU",10.010814,77.48101
2005,75,27,83,1267,"THIRUNELVELI RURAL, TAMIL NADU",8.72879,77.70458
2005,14,2,30,72,"THIRUNELVELI URBAN, TAMIL NADU",8.75195,77.69556
2005,27,15,77,1447,"THIRUVALLUR, TAMIL NADU",13.01825,80.246223
2005,33,26,48,1330,"THIRUVANNAMALAI, TAMIL NADU",12.234323,79.076199
2005,16,4,65,1001,"THIRUVARUR, TAMIL NADU",11.097142,77.349205
2005,63,17,135,1376,"THOOTHUGUDI, TAMIL NADU",8.91115,78.1716
2005,1,0,2,20,"TRICHY RLY., TAMIL NADU",11.00395,77.0457
2005,50,19,80,1084,"TRICHY RURAL, TAMIL NADU",11.02016,77.09775
2005,18,1,75,702,"TRICHY URBAN, TAMIL NADU",11.00395,77.0457
2005,49,23,151,2229,"VELLORE, TAMIL NADU",12.91642,79.136194
2005,68,49,102,468,"VILUPPURAM, TAMIL NADU",11.942589,79.495063
2005,31,19,96,464,"VIRUDHUNAGAR, TAMIL NADU",9.51659,77.83727
2005,12,15,19,47,"DHALAI, TRIPURA",24.009922,91.925217
2005,27,47,47,103,"NORTH, TRIPURA",28.632655,80.693497
2005,21,42,47,144,"SOUTH, TRIPURA",23.5,91.666667
2005,61,58,57,135,"WEST, TRIPURA",23.916667,91.5
2005,115,29,169,421,"AGRA, UTTAR PRADESH",27.175255,78.009816
2005,176,61,123,337,"ALIGARH, UTTAR PRADESH",27.8791,78.0795
2005,144,17,198,284,"ALLAHABAD, UTTAR PRADESH",25.43813,81.833801
2005,47,11,44,158,"AMBEDKAR NAGAR, UTTAR PRADESH",28.63937,77.43214
2005,55,9,31,162,"AURAIYA, UTTAR PRADESH",26.66069,79.17701
2005,84,10,85,286,"AZAMGARH, UTTAR PRADESH",26.02472,83.17437
2005,179,22,42,178,"BADAUN, UTTAR PRADESH",28.30985,79.41382
2005,83,13,23,129,"BAGHPAT, UTTAR PRADESH",28.94508,77.22005
2005,50,25,55,179,"BAHRAICH, UTTAR PRADESH",27.6863,80.88058
2005,36,2,51,142,"BALLIA, UTTAR PRADESH",28.24539,79.36434
2005,16,6,17,54,"BALRAMPUR, UTTAR PRADESH",27.429513,82.18546
2005,65,16,39,87,"BANDA, UTTAR PRADESH",25.47748,80.3367
2005,49,30,79,220,"BARABANKI, UTTAR PRADESH",26.90748,81.19932
2005,224,48,119,449,"BAREILLY, UTTAR PRADESH",28.28396,79.80216
2005,25,13,26,130,"BASTI, UTTAR PRADESH",26.81732,82.76349
2005,62,22,36,74,"BIJNOR, UTTAR PRADESH",29.30706,78.17289
2005,198,33,57,305,"BULANDSHAHAR, UTTAR PRADESH",28.64584,77.46599
2005,29,6,17,22,"CHANDOLI, UTTAR PRADESH",16.0102,80.62146
2005,23,10,11,47,"CHITRAKOOT DHAM, UTTAR PRADESH",25.87441,83.11321
2005,39,7,36,127,"DEORIA, UTTAR PRADESH",26.72069,83.3921
2005,145,16,65,210,"ETAH, UTTAR PRADESH",27.55358,78.65876
2005,67,12,35,70,"ETAWAH, UTTAR PRADESH",27.0367,79.26709
2005,55,11,66,144,"FAIZABAD, UTTAR PRADESH",26.81258,81.51219
2005,70,10,21,52,"FATEHGARH, UTTAR PRADESH",26.43146,80.29282
2005,92,7,27,157,"FATEHPUR, UTTAR PRADESH",25.9328,80.8091
2005,122,17,58,312,"FIROZABAD, UTTAR PRADESH",27.152799,78.399144
2005,15,3,4,9,"G.R.P., UTTAR PRADESH",26.92356,80.56635
2005,69,18,88,19,"GAUTAMBUDH NAGAR, UTTAR PRADESH",28.32349,77.5965
2005,183,24,100,75,"GHAZIABAD, UTTAR PRADESH",28.671153,77.412036
2005,48,2,43,156,"GHAZIPUR, UTTAR PRADESH",25.90345,80.80067
2005,31,12,66,110,"GONDA, UTTAR PRADESH",27.20867,82.11712
2005,94,24,120,266,"GORAKHPUR, UTTAR PRADESH",26.760022,83.366813
2005,48,9,29,49,"HAMIRPUR, UTTAR PRADESH",26.39815,80.31347
2005,91,31,48,311,"HARDOI, UTTAR PRADESH",27.56979,80.65578
2005,65,12,49,176,"HATHRAS, UTTAR PRADESH",27.597589,78.054548
2005,66,22,46,39,"J.P.NAGAR, UTTAR PRADESH",28.32349,77.5965
2005,59,3,31,5,"JALAUN, UTTAR PRADESH",26.00225,79.16141
2005,41,13,51,181,"JAUNPUR, UTTAR PRADESH",25.40012,82.89158
2005,50,3,27,56,"JHANSI, UTTAR PRADESH",25.44873,78.57013
2005,61,5,31,22,"KANNAUJ, UTTAR PRADESH",27.0564,79.9184
2005,49,8,40,246,"KANPUR DEHAT, UTTAR PRADESH",26.37746,79.95277
2005,150,18,137,261,"KANPUR NAGAR, UTTAR PRADESH",26.33969,80.29294
2005,70,9,31,85,"KAUSHAMBI, UTTAR PRADESH",28.64181,77.31949
2005,131,45,64,388,"KHIRI, UTTAR PRADESH",27.92487,80.79163
2005,41,6,35,221,"KUSHI NAGAR, UTTAR PRADESH",27.94028,80.78547
2005,21,1,10,13,"LALITPUR, UTTAR PRADESH",24.69737,78.43635
2005,194,51,477,64,"LUCKNOW, UTTAR PRADESH",26.28265,81.20996
2005,30,9,30,87,"MAHARAJGANJ, UTTAR PRADESH",26.25563,81.23401
2005,43,4,12,43,"MAHOBA, UTTAR PRADESH",25.2954,79.86376
2005,111,5,38,193,"MAINPURI, UTTAR PRADESH",28.709049,77.480881
2005,90,18,79,170,"MATHURA, UTTAR PRADESH",27.49606,77.6547
2005,34,5,49,88,"MAU, UTTAR PRADESH",25.97482,83.57464
2005,199,37,195,61,"MEERUT, UTTAR PRADESH",28.97919,77.69819
2005,50,6,48,174,"MIRZAPUR, UTTAR PRADESH",25.146135,82.568995
2005,168,52,106,94,"MORADABAD, UTTAR PRADESH",28.833498,78.773286
2005,207,44,115,12,"MUZAFFARNAGAR, UTTAR PRADESH",29.466237,77.69617
2005,59,24,25,2,"PILIBHIT, UTTAR PRADESH",28.40745,79.44992
2005,60,15,73,233,"PRATAPGARH, UTTAR PRADESH",25.89746,81.88225
2005,72,26,57,320,"RAIBAREILLY, UTTAR PRADESH",26.92356,80.56635
2005,69,17,42,24,"RAMPUR, UTTAR PRADESH",28.8014,79.028434
2005,84,15,75,31,"SAHARANPUR, UTTAR PRADESH",28.82882,77.2682
2005,16,3,25,65,"SANT KABIRNAGAR, UTTAR PRADESH",26.77651,80.9261
2005,139,26,46,149,"SHAHJAHANPUR, UTTAR PRADESH",27.85906,79.88883
2005,21,6,25,64,"SHRAWASTI, UTTAR PRADESH",26.92356,80.56635
2005,17,4,45,76,"SIDHARTHNAGAR, UTTAR PRADESH",27.130334,80.859666
2005,142,51,104,391,"SITAPUR, UTTAR PRADESH",27.561557,80.684008
2005,24,8,29,60,"SONBHADRA, UTTAR PRADESH",24.394384,83.072477
2005,17,1,41,75,"ST.RAVIDASNAGAR, UTTAR PRADESH",27.56261,78.66227
2005,57,16,71,185,"SULTANPUR, UTTAR PRADESH",28.76507,77.45431
2005,102,35,70,213,"UNNAO, UTTAR PRADESH",26.54784,80.48952
2005,73,8,99,81,"VARANASI, UTTAR PRADESH",25.3877,82.98633
2005,22,6,16,32,"ALMORA, UTTARAKHAND",29.65827,79.45298
2005,10,7,5,10,"BAGESHWAR, UTTARAKHAND",29.87911,79.59928
2005,9,4,44,15,"CHAMOLI, UTTARAKHAND",30.4036,79.3309
2005,7,1,0,8,"CHAMPAWAT, UTTARAKHAND",28.90618,80.02799
2005,42,23,123,63,"DEHRADUN, UTTARAKHAND",29.96231,77.56129
2005,65,32,88,351,"HARIDWAR, UTTARAKHAND",29.933538,78.13722
2005,31,7,57,37,"NAINITAL, UTTARAKHAND",29.392038,79.455536
2005,17,7,45,77,"PAURI GARHWAL, UTTARAKHAND",30.13091,78.59973
2005,8,7,23,15,"PITHORAGARH, UTTARAKHAND",29.58832,80.21989
2005,11,2,24,11,"RUDRA PRAYAG, UTTARAKHAND",30.15236,78.76367
2005,11,9,16,11,"TEHRI GARHWAL, UTTARAKHAND",30.31805,78.43576
2005,40,21,62,111,"UDHAMSINGH NAGAR, UTTARAKHAND",29.77158,80.29496
2005,6,7,18,4,"UTTARKASHI, UTTARAKHAND",30.40434,78.39765
2005,168,217,78,113,"24 PARGANAS NORTH, WEST BENGAL",22.68405,88.38047
2005,131,136,237,0,"24 PARGANAS SOUTH, WEST BENGAL",31.152064,-97.452242
2005,27,9,15,40,"ASANSOL, WEST BENGAL",22.489071,88.39624
2005,53,43,13,173,"BANKURA, WEST BENGAL",23.38809,86.83991
2005,47,78,15,77,"BIRBHUM, WEST BENGAL",24.062774,87.690819
2005,110,113,29,98,"BURDWAN, WEST BENGAL",23.241563,87.870474
2005,33,82,3,43,"COOCHBEHAR, WEST BENGAL",26.29385,89.38473
2005,27,28,5,34,"DAKSHIN DINAJPUR, WEST BENGAL",25.40009,88.55547
2005,50,39,4,207,"DARJEELING, WEST BENGAL",26.83029,88.3291
2005,58,42,64,239,"HOOGHLY, WEST BENGAL",22.91216,88.36368
2005,50,41,3,103,"HOWRAH, WEST BENGAL",22.59938,88.31656
2005,31,20,8,168,"HOWRAH CITY, WEST BENGAL",22.59938,88.31656
2005,7,0,0,8,"HOWRAH G.R.P., WEST BENGAL",22.59938,88.31656
2005,87,108,40,254,"JALPAIGURI, WEST BENGAL",26.524299,88.720022
2005,2,1,0,3,"KHARAGPUR G.R.P., WEST BENGAL",22.996495,87.685588
2005,43,13,130,1032,"KOLKATA, WEST BENGAL",22.58287,88.37886
2005,61,96,20,66,"MALDA, WEST BENGAL",25.03264,88.13772
2005,115,236,17,577,"MURSHIDABAD, WEST BENGAL",24.17024,88.26813
2005,100,148,2,628,"NADIA, WEST BENGAL",23.26207,88.41052
2005,79,92,35,54,"PASCHIM MIDNAPUR, WEST BENGAL",22.996495,87.685588
2005,42,54,8,17,"PURAB MIDNAPUR, WEST BENGAL",22.42063,87.30219
2005,61,34,4,0,"PURULIA, WEST BENGAL",23.34149,86.37207
2005,20,3,0,5,"SEALDAH G.R.P., WEST BENGAL",45.964727,-60.14389
2005,2,0,0,0,"SILIGURI G.R.P., WEST BENGAL",45.964727,-60.14389
2005,49,53,9,186,"UTTAR DINAJPUR, WEST BENGAL",39.390897,-99.066067
2005,14,4,67,77,"ANDAMAN, A & N ISLANDS",25.80367,55.96998
2005,0,0,1,2,"NICOBAR, A & N ISLANDS",25.80367,55.96998
2005,18,33,223,57,"CHANDIGARH, CHANDIGARH",30.720451,76.76697
2005,7,5,25,33,"D and N HAVELI, D & N HAVELI",18.46592,73.76498
2005,4,2,29,12,"DAMAN, DAMAN & DIU",20.41092,72.86157
2005,1,0,8,4,"DIU, DAMAN & DIU",20.72942,70.98819
2005,23,20,57,182,"CENTRAL, DELHI UT",39.643477,-85.573547
2005,31,59,187,255,"EAST, DELHI UT",37.8036,-109.133301
2005,16,2,2,9,"G.R.P.(RLY), DELHI UT",40.512359,-78.405292
2005,1,1,0,3,"IGI AIRPORT, DELHI UT",32.41305,-91.49337
2005,10,6,42,40,"NEW DELHI, DELHI UT",14.32351,120.95263
2005,24,22,86,122,"NORTH, DELHI UT",33.77579,-93.686695
2005,51,106,186,258,"NORTH-EAST, DELHI UT",36.2232,-115.13397
2005,128,190,543,333,"NORTH-WEST, DELHI UT",41.92923,-111.441809
2005,67,87,287,214,"SOUTH, DELHI UT",42.874698,-89.933472
2005,47,71,378,112,"SOUTH-WEST, DELHI UT",41.92923,-111.441809
2005,0,0,0,0,"SPL CELL, DELHI UT",28.69093,77.08008
2005,57,94,325,286,"WEST, DELHI UT",41.060299,-111.9981
2005,1,0,2,4,"LAKSHADWEEP, LAKSHADWEEP",11.27695,74.04297
2005,19,6,67,857,"PONDICHERRY, PUDUCHERRY",11.934057,79.830645
2006,99,64,228,1447,"ADILABAD, ANDHRA PRADESH",17.24083,78.48053
2006,184,16,223,1132,"ANANTAPUR, ANDHRA PRADESH",14.42524,77.71148
2006,126,31,238,996,"CHITTOOR, ANDHRA PRADESH",13.20344,79.08154
2006,98,25,157,985,"CUDDAPAH, ANDHRA PRADESH",14.67425,78.42032
2006,193,60,1321,3871,"CYBERABAD, ANDHRA PRADESH",17.24083,78.48053
2006,85,41,520,3456,"EAST GODAVARI, ANDHRA PRADESH",16.95918,82.23544
2006,7,0,0,7,"GUNTAKAL RLY., ANDHRA PRADESH",15.16168,77.37832
2006,155,47,303,1974,"GUNTUR, ANDHRA PRADESH",16.29381,80.45467
2006,125,93,1186,4581,"HYDERABAD CITY, ANDHRA PRADESH",17.24083,78.48053
2006,147,73,225,1775,"KARIMNAGAR, ANDHRA PRADESH",17.24083,78.48053
2006,134,44,218,1202,"KHAMMAM, ANDHRA PRADESH",17.24083,78.48053
2006,73,36,182,2423,"KRISHNA, ANDHRA PRADESH",16.96081,82.23694
2006,132,35,223,1268,"KURNOOL, ANDHRA PRADESH",15.830925,78.042537
2006,191,67,190,2088,"MAHABOOBNAGAR, ANDHRA PRADESH",29.484731,-98.411616
2006,134,57,289,2057,"MEDAK, ANDHRA PRADESH",17.24083,78.48053
2006,132,61,209,1853,"NALGONDA, ANDHRA PRADESH",17.24083,78.48053
2006,78,35,192,2265,"NELLORE, ANDHRA PRADESH",14.449372,79.987376
2006,110,36,329,2127,"NIZAMABAD, ANDHRA PRADESH",17.24083,78.48053
2006,92,23,279,1807,"PRAKASHAM, ANDHRA PRADESH",13.21797,79.10104
2006,57,9,85,918,"RANGA REDDY, ANDHRA PRADESH",17.501381,78.508499
2006,11,2,0,8,"SECUNDERABAD RLY., ANDHRA PRADESH",17.24083,78.48053
2006,46,27,119,1184,"SRIKAKULAM, ANDHRA PRADESH",18.29494,83.893875
2006,43,21,392,1619,"VIJAYAWADA CITY, ANDHRA PRADESH",16.49995,80.64361
2006,2,0,0,14,"VIJAYAWADA RLY., ANDHRA PRADESH",16.50533,80.66121
2006,65,6,96,1613,"VISAKHA RURAL, ANDHRA PRADESH",37.60229,-96.035319
2006,37,21,417,540,"VISAKHAPATNAM, ANDHRA PRADESH",17.723128,83.301284
2006,35,16,89,549,"VIZIANAGARAM, ANDHRA PRADESH",18.1152,83.3982
2006,116,50,319,1743,"WARANGAL, ANDHRA PRADESH",17.24083,78.48053
2006,59,53,275,2444,"WEST GODAVARI, ANDHRA PRADESH",16.42966,81.67985
2006,3,4,21,20,"CHANGLANG, ARUNACHAL PRADESH",27.1351,95.73269
2006,2,2,14,30,"DIBANG VALLEY, ARUNACHAL PRADESH",28.7,95.7
2006,5,2,5,3,"K/KUMEY, ARUNACHAL PRADESH",27.59339,96.10737
2006,3,1,17,38,"KAMENG EAST, ARUNACHAL PRADESH",27.296587,92.804626
2006,4,2,18,19,"KAMENG WEST, ARUNACHAL PRADESH",27.296587,92.804626
2006,9,3,15,26,"LOHIT, ARUNACHAL PRADESH",27.86853,96.02421
2006,10,5,73,84,"PAPUM PARE, ARUNACHAL PRADESH",27.284315,93.61156
2006,2,7,30,52,"SIANG EAST, ARUNACHAL PRADESH",28.00715,95.15934
2006,1,2,9,18,"SIANG UPPER, ARUNACHAL PRADESH",28.720025,95.07183
2006,6,0,17,48,"SIANG WEST, ARUNACHAL PRADESH",28.066207,95.328081
2006,4,3,5,22,"SUBANSIRI LOWER, ARUNACHAL PRADESH",27.729984,94.327964
2006,4,2,12,28,"SUBANSIRI UPPER, ARUNACHAL PRADESH",27.643989,94.240939
2006,0,0,7,6,"TAWANG, ARUNACHAL PRADESH",27.57086,91.78889
2006,7,4,12,19,"TIRAP, ARUNACHAL PRADESH",26.961625,95.432609
2006,0,0,2,2,"UPPER DIBANG VALLEY, ARUNACHAL PRADESH",27.22084,93.17795
2006,57,58,128,104,"BARPETA, ASSAM",26.18327,91.69619
2006,25,14,10,92,"BASKA, ASSAM",31.20373,29.88525
2006,15,13,39,47,"BONGAIGAON, ASSAM",26.41375,90.58664
2006,0,0,0,0,"C.I.D., ASSAM",-21.74108,-48.18897
2006,58,60,157,217,"CACHAR, ASSAM",24.756991,92.881511
2006,39,30,47,68,"CHIRANG, ASSAM",39.390897,-99.066067
2006,25,70,79,207,"DARRANG, ASSAM",26.56356,92.067533
2006,23,58,26,196,"DHEMAJI, ASSAM",27.4823,94.5684
2006,40,115,98,373,"DHUBRI, ASSAM",26.0227,89.9784
2006,104,53,106,391,"DIBRUGARH, ASSAM",27.47807,94.90115
2006,6,1,7,0,"G.R.P., ASSAM",44.516527,-64.548099
2006,23,55,64,129,"GOALPARA, ASSAM",26.1641,90.625
2006,72,63,72,353,"GOLAGHAT, ASSAM",26.5094,93.9621
2006,60,33,461,374,"GUWAHATI CITY, ASSAM",26.16422,91.71563
2006,18,23,52,32,"HAILAKANDI, ASSAM",24.67846,92.73034
2006,37,30,81,330,"JORHAT, ASSAM",26.757793,94.207965
2006,43,37,107,17,"KAMRUP, ASSAM",26.16422,91.71563
2006,42,14,21,43,"KARBI ANGLONG, ASSAM",25.8602,92.589638
2006,38,44,81,112,"KARIMGANJ, ASSAM",24.7592,92.50924
2006,38,29,47,279,"KOKRAJHAR, ASSAM",26.39701,90.26366
2006,43,79,70,328,"LAKHIMPUR, ASSAM",27.25207,94.0832
2006,27,58,44,201,"MORIGAON, ASSAM",26.25337,92.3549
2006,18,4,10,23,"N.C.HILLS, ASSAM",26.62007,92.78014
2006,83,133,278,515,"NAGAON, ASSAM",26.3026,92.68086
2006,24,17,63,229,"NALBARI, ASSAM",26.4458,91.4384
2006,5,3,0,0,"R.P.O., ASSAM",51.51535,-0.06834
2006,77,54,94,234,"SIBSAGAR, ASSAM",26.9893,94.6397
2006,88,56,148,178,"SONITPUR, ASSAM",26.765603,92.996861
2006,48,23,486,144,"TINSUKIA, ASSAM",27.8143,95.64419
2006,31,17,35,74,"UDALGURI, ASSAM",26.74331,92.09408
2006,63,42,34,54,"ARARIA, BIHAR",26.11624,87.46921
2006,22,0,14,160,"ARWAL, BIHAR",25.24374,84.663
2006,82,18,104,701,"AURANGABAD, BIHAR",24.75486,84.37759
2006,45,27,13,303,"BAGAHA, BIHAR",26.8063,84.50465
2006,77,70,67,2,"BANKA, BIHAR",24.91797,86.89891
2006,111,23,78,465,"BEGUSARAI, BIHAR",25.42721,86.13237
2006,74,49,86,1429,"BETTIAH, BIHAR",27.06268,84.36026
2006,53,22,64,69,"BHABHUA, BIHAR",25.0397,83.6123
2006,119,43,157,352,"BHAGALPUR, BIHAR",25.2499,86.982
2006,127,17,85,524,"BHOJPUR, BIHAR",25.457898,84.555732
2006,46,10,59,406,"BUXAR, BIHAR",25.55433,83.96799
2006,70,74,73,87,"DARBHANGA, BIHAR",26.15627,85.89411
2006,158,25,128,498,"GAYA, BIHAR",24.85124,85.4713
2006,72,23,77,55,"GOPALGANJ, BIHAR",26.79477,84.50827
2006,4,0,0,0,"JAMALPUR RLY., BIHAR",25.35013,86.4844
2006,69,29,42,179,"JAMUI, BIHAR",25.16355,86.09713
2006,39,10,22,22,"JEHANABAD, BIHAR",25.22217,84.98561
2006,59,82,50,245,"KATIHAR, BIHAR",25.543382,87.569042
2006,10,3,7,0,"KATIHAR RLY., BIHAR",25.57002,87.55649
2006,53,22,10,190,"KHAGARIA, BIHAR",25.70013,85.88939
2006,20,81,39,90,"KISHANGANJ, BIHAR",26.101419,87.950779
2006,48,12,22,70,"LAKHISARAI, BIHAR",25.10886,85.78938
2006,60,10,18,102,"MADHEPURA, BIHAR",25.9193,86.7903
2006,62,58,122,0,"MADHUBANI, BIHAR",26.35696,86.07614
2006,119,22,162,985,"MOTIHARI, BIHAR",26.65854,84.91605
2006,73,13,44,284,"MUNGER, BIHAR",25.377352,86.473104
2006,134,48,283,673,"MUZAFFARPUR, BIHAR",26.11604,85.35055
2006,20,3,13,21,"MUZAFFARPUR RLY., BIHAR",26.11604,85.35055
